era,year,month,sector,variable,spread,n_products,max_val,min_val
CS2,2018,9,Western_Weddell,hsc,0.009092044085264206,5,0.06629133969545364,0.05719929561018944
CS2,2018,10,Amundsen_Bellingshausen,hfr,0.04150307923555374,5,0.12416964769363403,0.08266656845808029
CS2,2018,10,Amundsen_Bellingshausen,hfi,0.040600091218948364,5,0.16972844302654266,0.1291283518075943
CS2,2018,10,Amundsen_Bellingshausen,hs,0.08410265296697617,5,0.20127703249454498,0.11717437952756882
CS2,2018,10,Amundsen_Bellingshausen,hsc,0.014749649912118912,5,0.04651199281215668,0.031762342900037766
CS2,2018,10,Eastern_Weddell,hfr,0.05558984726667404,5,0.09639571607112885,0.0408058688044548
CS2,2018,10,Eastern_Weddell,hfi,0.057255394756793976,5,0.13748051226139069,0.08022511750459671
CS2,2018,10,Eastern_Weddell,hs,0.05108480155467987,5,0.19206503033638,0.14098022878170013
CS2,2018,10,Eastern_Weddell,hsc,0.0058357492089271545,5,0.0409599132835865,0.03512416407465935
CS2,2018,10,Indian,hfr,0.062245297245681286,5,0.06554873287677765,0.003303435631096363
CS2,2018,10,Indian,hfi,0.0810794085264206,5,0.11563168466091156,0.03455227613449097
CS2,2018,10,Indian,hs,0.11280814558267593,5,0.20962366461753845,0.09681551903486252
CS2,2018,10,Indian,hsc,0.024057537317276,5,0.04470447823405266,0.020646940916776657
CS2,2018,10,Ross,hfr,0.03277551382780075,5,0.07657095789909363,0.04379544407129288
CS2,2018,10,Ross,hfi,0.031978823244571686,5,0.11581839621067047,0.08383957296609879
CS2,2018,10,Ross,hs,0.08107977360486984,5,0.18156202137470245,0.10048224776983261
CS2,2018,10,Ross,hsc,0.012806514278054237,5,0.040044136345386505,0.027237622067332268
CS2,2018,10,Western_Pacific,hfr,0.053624436259269714,5,0.11018664389848709,0.05656220763921738
CS2,2018,10,Western_Pacific,hfi,0.08694593608379364,5,0.17094576358795166,0.08399982750415802
CS2,2018,10,Western_Pacific,hs,0.20717140287160873,5,0.300459086894989,0.09328768402338028
CS2,2018,10,Western_Pacific,hsc,0.04418150335550308,5,0.06407609581947327,0.019894592463970184
CS2,2018,10,Western_Weddell,hfr,0.0794556513428688,5,0.15702176094055176,0.07756610959768295
CS2,2018,10,Western_Weddell,hfi,0.08771464228630066,5,0.2185414582490921,0.13082681596279144
CS2,2018,10,Western_Weddell,hs,0.08493679761886597,5,0.2814207673072815,0.19648396968841553
CS2,2018,10,Western_Weddell,hsc,0.006755266338586807,5,0.060015976428985596,0.05326071009039879
