case,year,month,product,sector,n_cells,hfr_mean,hsc_mean,hfi_mean
C,2018,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,639,0.06773824989795685,0.04280834272503853,0.11054658144712448
D,2018,6,CryoTEMPO_CS2,Western_Weddell,495,0.10653780400753021,0.08043178915977478,0.1869696080684662
D,2018,6,CryoTEMPO_CS2,Eastern_Weddell,920,0.031419966369867325,0.044132381677627563,0.07555235177278519
D,2018,6,CryoTEMPO_CS2,Indian,505,0.03072265535593033,0.025060327723622322,0.0557829812169075
D,2018,6,CryoTEMPO_CS2,Western_Pacific,345,0.08591992408037186,0.03261895477771759,0.11853887885808945
D,2018,6,CryoTEMPO_CS2,Ross,1126,0.03965253755450249,0.0377865768969059,0.07743911445140839
D,2018,6,CryoTEMPO_CS2,Amundsen_Bellingshausen,639,0.06773824989795685,0.038780707865953445,0.10651895403862
A,2018,7,CCI_CS2,Western_Weddell,499,0.12351062893867493,0.07873521745204926,0.20224586129188538
A,2018,7,CCI_CS2,Eastern_Weddell,1324,0.04502396285533905,0.04547762870788574,0.09050159156322479
A,2018,7,CCI_CS2,Indian,811,0.04434819519519806,0.027003765106201172,0.07135196030139923
A,2018,7,CCI_CS2,Western_Pacific,342,0.06988228857517242,0.033993471413850784,0.10387575626373291
A,2018,7,CCI_CS2,Ross,1230,0.05198744311928749,0.04492843896150589,0.09691588580608368
A,2018,7,CCI_CS2,Amundsen_Bellingshausen,734,0.09462430328130722,0.04547799378633499,0.1401022970676422
B,2018,7,CCI_CS2,Western_Weddell,499,0.12351062893867493,0.07873521745204926,0.20224586129188538
B,2018,7,CCI_CS2,Eastern_Weddell,1324,0.04502396285533905,0.04547762870788574,0.09050159156322479
B,2018,7,CCI_CS2,Indian,811,0.04434819519519806,0.027003765106201172,0.07135196030139923
B,2018,7,CCI_CS2,Western_Pacific,342,0.06988228857517242,0.033993471413850784,0.10387575626373291
B,2018,7,CCI_CS2,Ross,1230,0.05198744311928749,0.04492843896150589,0.09691588580608368
B,2018,7,CCI_CS2,Amundsen_Bellingshausen,734,0.09462430328130722,0.04547799378633499,0.1401022970676422
C,2018,7,CCI_CS2,Western_Weddell,499,0.12351062893867493,0.07873521745204926,0.20224586129188538
C,2018,7,CCI_CS2,Eastern_Weddell,1324,0.04502396285533905,0.04547762870788574,0.09050159156322479
C,2018,7,CCI_CS2,Indian,811,0.04434819519519806,0.027003765106201172,0.07135196030139923
C,2018,7,CCI_CS2,Western_Pacific,342,0.06988228857517242,0.033993471413850784,0.10387575626373291
C,2018,7,CCI_CS2,Ross,1230,0.05198744311928749,0.04492843896150589,0.09691588580608368
C,2018,7,CCI_CS2,Amundsen_Bellingshausen,734,0.09462430328130722,0.04547799378633499,0.1401022970676422
D,2018,7,CCI_CS2,Western_Weddell,499,0.12351062893867493,0.07873521745204926,0.20224586129188538
D,2018,7,CCI_CS2,Eastern_Weddell,1324,0.04502396285533905,0.04547762870788574,0.09050159156322479
D,2018,7,CCI_CS2,Indian,811,0.04434819519519806,0.027003765106201172,0.07135196030139923
D,2018,7,CCI_CS2,Western_Pacific,342,0.06988228857517242,0.033993471413850784,0.10387575626373291
D,2018,7,CCI_CS2,Ross,1230,0.05198744311928749,0.04492843896150589,0.09691588580608368
D,2018,7,CCI_CS2,Amundsen_Bellingshausen,734,0.09462430328130722,0.04547799378633499,0.1401022970676422
A,2018,7,LEGOS_I_CS2,Western_Weddell,499,0.18434201180934906,0.1054910346865654,0.2929539978504181
A,2018,7,LEGOS_I_CS2,Eastern_Weddell,1324,0.06846781075000763,0.03932057321071625,0.10802670568227768
A,2018,7,LEGOS_I_CS2,Indian,811,0.058024123311042786,0.026201793923974037,0.08297722041606903
A,2018,7,LEGOS_I_CS2,Western_Pacific,342,0.10038822889328003,0.03077450394630432,0.12675651907920837
A,2018,7,LEGOS_I_CS2,Ross,1230,0.07777951657772064,0.04465105012059212,0.12202109396457672
A,2018,7,LEGOS_I_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.05206876993179321,0.1690804660320282
B,2018,7,LEGOS_I_CS2,Western_Weddell,499,0.18434201180934906,0.08989638090133667,0.2773593068122864
B,2018,7,LEGOS_I_CS2,Eastern_Weddell,1324,0.06846781075000763,0.03350784629583359,0.10221398621797562
B,2018,7,LEGOS_I_CS2,Indian,811,0.058024123311042786,0.02232840284705162,0.07910382747650146
B,2018,7,LEGOS_I_CS2,Western_Pacific,342,0.10038822889328003,0.0262251328676939,0.1222071424126625
B,2018,7,LEGOS_I_CS2,Ross,1230,0.07777951657772064,0.038050319999456406,0.1154203787446022
B,2018,7,LEGOS_I_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.044371478259563446,0.16138319671154022
C,2018,7,LEGOS_I_CS2,Western_Weddell,499,0.18434201180934906,0.09239370375871658,0.27673569321632385
C,2018,7,LEGOS_I_CS2,Eastern_Weddell,1324,0.06846781075000763,0.053366802632808685,0.12183460593223572
C,2018,7,LEGOS_I_CS2,Indian,811,0.058024123311042786,0.031688205897808075,0.08971232920885086
C,2018,7,LEGOS_I_CS2,Western_Pacific,342,0.10038822889328003,0.03989044576883316,0.1402786821126938
C,2018,7,LEGOS_I_CS2,Ross,1230,0.07777951657772064,0.05272234231233597,0.130501851439476
C,2018,7,LEGOS_I_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.05336723104119301,0.1751672774553299
D,2018,7,LEGOS_I_CS2,Western_Weddell,499,0.18434201180934906,0.07873521745204926,0.2630772292613983
D,2018,7,LEGOS_I_CS2,Eastern_Weddell,1324,0.06846781075000763,0.04547762870788574,0.11394544690847397
D,2018,7,LEGOS_I_CS2,Indian,811,0.058024123311042786,0.027003765106201172,0.08502788096666336
D,2018,7,LEGOS_I_CS2,Western_Pacific,342,0.10038822889328003,0.033993471413850784,0.13438169658184052
D,2018,7,LEGOS_I_CS2,Ross,1230,0.07777951657772064,0.04492843896150589,0.12270795553922653
D,2018,7,LEGOS_I_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.04547799378633499,0.16727805137634277
A,2018,7,LEGOS_II_CS2,Western_Weddell,499,0.18434201180934906,0.06001366302371025,0.24611896276474
A,2018,7,LEGOS_II_CS2,Eastern_Weddell,1324,0.06846781075000763,0.043138016015291214,0.11397960782051086
A,2018,7,LEGOS_II_CS2,Indian,811,0.058024123311042786,0.05198848992586136,0.11089665442705154
A,2018,7,LEGOS_II_CS2,Western_Pacific,342,0.10038822889328003,0.07228723913431168,0.1703292727470398
A,2018,7,LEGOS_II_CS2,Ross,1230,0.07777951657772064,0.04485497251152992,0.12327323108911514
A,2018,7,LEGOS_II_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.05063099041581154,0.17094793915748596
B,2018,7,LEGOS_II_CS2,Western_Weddell,499,0.18434201180934906,0.0511418879032135,0.23724716901779175
B,2018,7,LEGOS_II_CS2,Eastern_Weddell,1324,0.06846781075000763,0.036760956048965454,0.1076025515794754
B,2018,7,LEGOS_II_CS2,Indian,811,0.058024123311042786,0.04430307075381279,0.10321123898029327
B,2018,7,LEGOS_II_CS2,Western_Pacific,342,0.10038822889328003,0.06160106882452965,0.15964311361312866
B,2018,7,LEGOS_II_CS2,Ross,1230,0.07777951657772064,0.03822409734129906,0.11664236336946487
B,2018,7,LEGOS_II_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.043146248906850815,0.16346319019794464
C,2018,7,LEGOS_II_CS2,Western_Weddell,499,0.18434201180934906,0.09239370375871658,0.27673569321632385
C,2018,7,LEGOS_II_CS2,Eastern_Weddell,1324,0.06846781075000763,0.053366802632808685,0.12183460593223572
C,2018,7,LEGOS_II_CS2,Indian,811,0.058024123311042786,0.031688205897808075,0.08971232920885086
C,2018,7,LEGOS_II_CS2,Western_Pacific,342,0.10038822889328003,0.03989044576883316,0.1402786821126938
C,2018,7,LEGOS_II_CS2,Ross,1230,0.07777951657772064,0.05272234231233597,0.130501851439476
C,2018,7,LEGOS_II_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.05336723104119301,0.1751672774553299
D,2018,7,LEGOS_II_CS2,Western_Weddell,499,0.18434201180934906,0.07873521745204926,0.2630772292613983
D,2018,7,LEGOS_II_CS2,Eastern_Weddell,1324,0.06846781075000763,0.04547762870788574,0.11394544690847397
D,2018,7,LEGOS_II_CS2,Indian,811,0.058024123311042786,0.027003765106201172,0.08502788096666336
D,2018,7,LEGOS_II_CS2,Western_Pacific,342,0.10038822889328003,0.033993471413850784,0.13438169658184052
D,2018,7,LEGOS_II_CS2,Ross,1230,0.07777951657772064,0.04492843896150589,0.12270795553922653
D,2018,7,LEGOS_II_CS2,Amundsen_Bellingshausen,734,0.12180006504058838,0.04547799378633499,0.16727805137634277
A,2018,7,CSAO_CS2,Western_Weddell,499,0.15989433228969574,0.04443097859621048,0.20432530343532562
A,2018,7,CSAO_CS2,Eastern_Weddell,1324,0.07227511703968048,0.026387078687548637,0.09866219758987427
A,2018,7,CSAO_CS2,Indian,811,0.037949685007333755,0.02404101751744747,0.06199069693684578
A,2018,7,CSAO_CS2,Western_Pacific,342,0.08413147926330566,0.023909278213977814,0.10804075002670288
A,2018,7,CSAO_CS2,Ross,1230,0.08491355180740356,0.024710621684789658,0.10967835038900375
A,2018,7,CSAO_CS2,Amundsen_Bellingshausen,734,0.11799388378858566,0.03000505268573761,0.14799892902374268
B,2018,7,CSAO_CS2,Western_Weddell,499,0.15989433228969574,0.037862781435251236,0.19775710999965668
B,2018,7,CSAO_CS2,Eastern_Weddell,1324,0.07227511703968048,0.02248629555106163,0.09476141631603241
B,2018,7,CSAO_CS2,Indian,811,0.037949685007333755,0.020487049594521523,0.05843673273921013
B,2018,7,CSAO_CS2,Western_Pacific,342,0.08413147926330566,0.020374786108732224,0.10450626164674759
B,2018,7,CSAO_CS2,Ross,1230,0.08491355180740356,0.021057670935988426,0.10602540522813797
B,2018,7,CSAO_CS2,Amundsen_Bellingshausen,734,0.11799388378858566,0.025569427758455276,0.14356331527233124
C,2018,7,CSAO_CS2,Western_Weddell,499,0.15989433228969574,0.09239370375871658,0.2522880434989929
C,2018,7,CSAO_CS2,Eastern_Weddell,1324,0.07227511703968048,0.053366802632808685,0.12564191222190857
C,2018,7,CSAO_CS2,Indian,811,0.037949685007333755,0.031688205897808075,0.06963788717985153
C,2018,7,CSAO_CS2,Western_Pacific,342,0.08413147926330566,0.03989044576883316,0.12402191758155823
C,2018,7,CSAO_CS2,Ross,1230,0.08491355180740356,0.05272234231233597,0.13763590157032013
C,2018,7,CSAO_CS2,Amundsen_Bellingshausen,734,0.11799388378858566,0.05336723104119301,0.17136111855506897
D,2018,7,CSAO_CS2,Western_Weddell,499,0.15989433228969574,0.07873521745204926,0.2386295348405838
D,2018,7,CSAO_CS2,Eastern_Weddell,1324,0.07227511703968048,0.04547762870788574,0.11775274574756622
D,2018,7,CSAO_CS2,Indian,811,0.037949685007333755,0.027003765106201172,0.06495344638824463
D,2018,7,CSAO_CS2,Western_Pacific,342,0.08413147926330566,0.033993471413850784,0.11812495440244675
D,2018,7,CSAO_CS2,Ross,1230,0.08491355180740356,0.04492843896150589,0.12984199821949005
D,2018,7,CSAO_CS2,Amundsen_Bellingshausen,734,0.11799388378858566,0.04547799378633499,0.16347187757492065
A,2018,7,CryoTEMPO_CS2,Western_Weddell,499,0.1118185743689537,0.08719639480113983,0.19901497662067413
A,2018,7,CryoTEMPO_CS2,Eastern_Weddell,1324,0.03621798753738403,0.05030933395028114,0.08652731776237488
A,2018,7,CryoTEMPO_CS2,Indian,811,0.034983303397893906,0.02986275777220726,0.06484606117010117
A,2018,7,CryoTEMPO_CS2,Western_Pacific,342,0.06506486237049103,0.037586651742458344,0.10265152156352997
A,2018,7,CryoTEMPO_CS2,Ross,1230,0.04671647027134895,0.049630939960479736,0.09634741395711899
A,2018,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,734,0.08106624335050583,0.05032648146152496,0.1313927322626114
B,2018,7,CryoTEMPO_CS2,Western_Weddell,499,0.1118185743689537,0.07899250090122223,0.19081106781959534
B,2018,7,CryoTEMPO_CS2,Eastern_Weddell,1324,0.03621798753738403,0.04557596147060394,0.08179394155740738
B,2018,7,CryoTEMPO_CS2,Indian,811,0.034983303397893906,0.027053114026784897,0.062036413699388504
B,2018,7,CryoTEMPO_CS2,Western_Pacific,342,0.06506486237049103,0.03405030444264412,0.09911516308784485
B,2018,7,CryoTEMPO_CS2,Ross,1230,0.04671647027134895,0.04496140033006668,0.09167786687612534
B,2018,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,734,0.08106624335050583,0.045591503381729126,0.12665773928165436
C,2018,7,CryoTEMPO_CS2,Western_Weddell,499,0.1118185743689537,0.0869123786687851,0.1987309604883194
C,2018,7,CryoTEMPO_CS2,Eastern_Weddell,1324,0.03621798753738403,0.05020078271627426,0.0864187628030777
C,2018,7,CryoTEMPO_CS2,Indian,811,0.034983303397893906,0.029808284714818,0.06479158997535706
C,2018,7,CryoTEMPO_CS2,Western_Pacific,342,0.06506486237049103,0.037523917853832245,0.10258877277374268
C,2018,7,CryoTEMPO_CS2,Ross,1230,0.04671647027134895,0.04959455505013466,0.09631101787090302
C,2018,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,734,0.08106624335050583,0.050201188772916794,0.13126742839813232
D,2018,7,CryoTEMPO_CS2,Western_Weddell,499,0.1118185743689537,0.07873521745204926,0.19055376946926117
D,2018,7,CryoTEMPO_CS2,Eastern_Weddell,1324,0.03621798753738403,0.04547762870788574,0.08169561624526978
D,2018,7,CryoTEMPO_CS2,Indian,811,0.034983303397893906,0.027003765106201172,0.061987072229385376
D,2018,7,CryoTEMPO_CS2,Western_Pacific,342,0.06506486237049103,0.033993471413850784,0.09905833005905151
D,2018,7,CryoTEMPO_CS2,Ross,1230,0.04671647027134895,0.04492843896150589,0.09164490550756454
D,2018,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,734,0.08106624335050583,0.04547799378633499,0.12654423713684082
A,2018,8,CCI_CS2,Western_Weddell,466,0.11778201907873154,0.0759141594171524,0.19369618594646454
A,2018,8,CCI_CS2,Eastern_Weddell,1436,0.069370798766613,0.046927060931921005,0.11629785597324371
A,2018,8,CCI_CS2,Indian,852,0.041022252291440964,0.028207890689373016,0.06923013925552368
A,2018,8,CCI_CS2,Western_Pacific,379,0.07827918976545334,0.03457804024219513,0.11285722255706787
A,2018,8,CCI_CS2,Ross,1225,0.0625532791018486,0.048384200781583786,0.11093747615814209
A,2018,8,CCI_CS2,Amundsen_Bellingshausen,843,0.09737078845500946,0.043012361973524094,0.14038315415382385
B,2018,8,CCI_CS2,Western_Weddell,466,0.11778201907873154,0.0759141594171524,0.19369618594646454
B,2018,8,CCI_CS2,Eastern_Weddell,1436,0.069370798766613,0.046927060931921005,0.11629785597324371
B,2018,8,CCI_CS2,Indian,852,0.041022252291440964,0.028207890689373016,0.06923013925552368
B,2018,8,CCI_CS2,Western_Pacific,379,0.07827918976545334,0.03457804024219513,0.11285722255706787
B,2018,8,CCI_CS2,Ross,1225,0.0625532791018486,0.048384200781583786,0.11093747615814209
B,2018,8,CCI_CS2,Amundsen_Bellingshausen,843,0.09737078845500946,0.043012361973524094,0.14038315415382385
C,2018,8,CCI_CS2,Western_Weddell,466,0.11778201907873154,0.0759141594171524,0.19369618594646454
C,2018,8,CCI_CS2,Eastern_Weddell,1436,0.069370798766613,0.046927060931921005,0.11629785597324371
C,2018,8,CCI_CS2,Indian,852,0.041022252291440964,0.028207890689373016,0.06923013925552368
C,2018,8,CCI_CS2,Western_Pacific,379,0.07827918976545334,0.03457804024219513,0.11285722255706787
C,2018,8,CCI_CS2,Ross,1225,0.0625532791018486,0.048384200781583786,0.11093747615814209
C,2018,8,CCI_CS2,Amundsen_Bellingshausen,843,0.09737078845500946,0.043012361973524094,0.14038315415382385
D,2018,8,CCI_CS2,Western_Weddell,466,0.11778201907873154,0.0759141594171524,0.19369618594646454
D,2018,8,CCI_CS2,Eastern_Weddell,1436,0.069370798766613,0.046927060931921005,0.11629785597324371
D,2018,8,CCI_CS2,Indian,852,0.041022252291440964,0.028207890689373016,0.06923013925552368
D,2018,8,CCI_CS2,Western_Pacific,379,0.07827918976545334,0.03457804024219513,0.11285722255706787
D,2018,8,CCI_CS2,Ross,1225,0.0625532791018486,0.048384200781583786,0.11093747615814209
D,2018,8,CCI_CS2,Amundsen_Bellingshausen,843,0.09737078845500946,0.043012361973524094,0.14038315415382385
A,2018,8,LEGOS_I_CS2,Western_Weddell,466,0.18598617613315582,0.08784233778715134,0.27566516399383545
A,2018,8,LEGOS_I_CS2,Eastern_Weddell,1436,0.10780394822359085,0.04893571510910988,0.15594708919525146
A,2018,8,LEGOS_I_CS2,Indian,852,0.058929163962602615,0.03028830885887146,0.08770444989204407
A,2018,8,LEGOS_I_CS2,Western_Pacific,379,0.10584302991628647,0.03723720833659172,0.14142446219921112
A,2018,8,LEGOS_I_CS2,Ross,1225,0.0946681797504425,0.05155438184738159,0.146133691072464
A,2018,8,LEGOS_I_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.05801185220479965,0.19046080112457275
B,2018,8,LEGOS_I_CS2,Western_Weddell,466,0.18598617613315582,0.07485667616128922,0.26267948746681213
B,2018,8,LEGOS_I_CS2,Eastern_Weddell,1436,0.10780394822359085,0.04170158505439758,0.14871296286582947
B,2018,8,LEGOS_I_CS2,Indian,852,0.058929163962602615,0.025810811668634415,0.08322695642709732
B,2018,8,LEGOS_I_CS2,Western_Pacific,379,0.10584302991628647,0.031732458621263504,0.1359197199344635
B,2018,8,LEGOS_I_CS2,Ross,1225,0.0946681797504425,0.043933138251304626,0.13851244747638702
B,2018,8,LEGOS_I_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.04943601042032242,0.18188495934009552
C,2018,8,LEGOS_I_CS2,Western_Weddell,466,0.18598617613315582,0.08908328413963318,0.2750694453716278
C,2018,8,LEGOS_I_CS2,Eastern_Weddell,1436,0.10780394822359085,0.055067673325538635,0.1628716140985489
C,2018,8,LEGOS_I_CS2,Indian,852,0.058929163962602615,0.033101215958595276,0.09203038364648819
C,2018,8,LEGOS_I_CS2,Western_Pacific,379,0.10584302991628647,0.04057642072439194,0.1464194506406784
C,2018,8,LEGOS_I_CS2,Ross,1225,0.0946681797504425,0.056777581572532654,0.15144576132297516
C,2018,8,LEGOS_I_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.05047387629747391,0.1884390264749527
D,2018,8,LEGOS_I_CS2,Western_Weddell,466,0.18598617613315582,0.0759141594171524,0.26190030574798584
D,2018,8,LEGOS_I_CS2,Eastern_Weddell,1436,0.10780394822359085,0.046927060931921005,0.15473100543022156
D,2018,8,LEGOS_I_CS2,Indian,852,0.058929163962602615,0.028207890689373016,0.08713705092668533
D,2018,8,LEGOS_I_CS2,Western_Pacific,379,0.10584302991628647,0.03457804024219513,0.140421062707901
D,2018,8,LEGOS_I_CS2,Ross,1225,0.0946681797504425,0.048384200781583786,0.1430523842573166
D,2018,8,LEGOS_I_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.043012361973524094,0.18097750842571259
A,2018,8,LEGOS_II_CS2,Western_Weddell,466,0.18598617613315582,0.0687846690416336,0.25762099027633667
A,2018,8,LEGOS_II_CS2,Eastern_Weddell,1436,0.10780394822359085,0.04821508005261421,0.15706171095371246
A,2018,8,LEGOS_II_CS2,Indian,852,0.058929163962602615,0.05062529817223549,0.10781284421682358
A,2018,8,LEGOS_II_CS2,Western_Pacific,379,0.10584302991628647,0.06836356967687607,0.17267052829265594
A,2018,8,LEGOS_II_CS2,Ross,1225,0.0946681797504425,0.04794703423976898,0.14219702780246735
A,2018,8,LEGOS_II_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.052101459354162216,0.18778908252716064
B,2018,8,LEGOS_II_CS2,Western_Weddell,466,0.18598617613315582,0.058616284281015396,0.24745260179042816
B,2018,8,LEGOS_II_CS2,Eastern_Weddell,1436,0.10780394822359085,0.04108747839927673,0.14993412792682648
B,2018,8,LEGOS_II_CS2,Indian,852,0.058929163962602615,0.04314139485359192,0.1003289446234703
B,2018,8,LEGOS_II_CS2,Western_Pacific,379,0.10584302991628647,0.058257438242435455,0.16256439685821533
B,2018,8,LEGOS_II_CS2,Ross,1225,0.0946681797504425,0.04085905849933624,0.1351090669631958
B,2018,8,LEGOS_II_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.04439934343099594,0.18008695542812347
C,2018,8,LEGOS_II_CS2,Western_Weddell,466,0.18598617613315582,0.08908328413963318,0.2750694453716278
C,2018,8,LEGOS_II_CS2,Eastern_Weddell,1436,0.10780394822359085,0.055067673325538635,0.1628716140985489
C,2018,8,LEGOS_II_CS2,Indian,852,0.058929163962602615,0.033101215958595276,0.09203038364648819
C,2018,8,LEGOS_II_CS2,Western_Pacific,379,0.10584302991628647,0.04057642072439194,0.1464194506406784
C,2018,8,LEGOS_II_CS2,Ross,1225,0.0946681797504425,0.056777581572532654,0.15144576132297516
C,2018,8,LEGOS_II_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.05047387629747391,0.1884390264749527
D,2018,8,LEGOS_II_CS2,Western_Weddell,466,0.18598617613315582,0.0759141594171524,0.26190030574798584
D,2018,8,LEGOS_II_CS2,Eastern_Weddell,1436,0.10780394822359085,0.046927060931921005,0.15473100543022156
D,2018,8,LEGOS_II_CS2,Indian,852,0.058929163962602615,0.028207890689373016,0.08713705092668533
D,2018,8,LEGOS_II_CS2,Western_Pacific,379,0.10584302991628647,0.03457804024219513,0.140421062707901
D,2018,8,LEGOS_II_CS2,Ross,1225,0.0946681797504425,0.048384200781583786,0.1430523842573166
D,2018,8,LEGOS_II_CS2,Amundsen_Bellingshausen,843,0.1379651427268982,0.043012361973524094,0.18097750842571259
A,2018,8,CSAO_CS2,Western_Weddell,466,0.14346766471862793,0.05374531075358391,0.19721297919750214
A,2018,8,CSAO_CS2,Eastern_Weddell,1436,0.09859371185302734,0.0352766290307045,0.13387033343315125
A,2018,8,CSAO_CS2,Indian,852,0.03337356448173523,0.023665737360715866,0.057039305567741394
A,2018,8,CSAO_CS2,Western_Pacific,379,0.07279135286808014,0.022605903446674347,0.09380955249071121
A,2018,8,CSAO_CS2,Ross,1225,0.08974944800138474,0.027596473693847656,0.11743547767400742
A,2018,8,CSAO_CS2,Amundsen_Bellingshausen,843,0.1270851492881775,0.03197891637682915,0.15906405448913574
B,2018,8,CSAO_CS2,Western_Weddell,466,0.14346766471862793,0.04580017924308777,0.1892678439617157
B,2018,8,CSAO_CS2,Eastern_Weddell,1436,0.09859371185302734,0.030061710625886917,0.12865541875362396
B,2018,8,CSAO_CS2,Indian,852,0.03337356448173523,0.02016725018620491,0.05354082211852074
B,2018,8,CSAO_CS2,Western_Pacific,379,0.07279135286808014,0.019264090806245804,0.09046774357557297
B,2018,8,CSAO_CS2,Ross,1225,0.08974944800138474,0.023516908288002014,0.11335589736700058
B,2018,8,CSAO_CS2,Amundsen_Bellingshausen,843,0.1270851492881775,0.027251500636339188,0.15433666110038757
C,2018,8,CSAO_CS2,Western_Weddell,466,0.14346766471862793,0.08908328413963318,0.23255093395709991
C,2018,8,CSAO_CS2,Eastern_Weddell,1436,0.09859371185302734,0.055067673325538635,0.15366138517856598
C,2018,8,CSAO_CS2,Indian,852,0.03337356448173523,0.033101215958595276,0.0664747878909111
C,2018,8,CSAO_CS2,Western_Pacific,379,0.07279135286808014,0.04057642072439194,0.11336777359247208
C,2018,8,CSAO_CS2,Ross,1225,0.08974944800138474,0.056777581572532654,0.1465270221233368
C,2018,8,CSAO_CS2,Amundsen_Bellingshausen,843,0.1270851492881775,0.05047387629747391,0.1775590181350708
D,2018,8,CSAO_CS2,Western_Weddell,466,0.14346766471862793,0.0759141594171524,0.21938183903694153
D,2018,8,CSAO_CS2,Eastern_Weddell,1436,0.09859371185302734,0.046927060931921005,0.14552076160907745
D,2018,8,CSAO_CS2,Indian,852,0.03337356448173523,0.028207890689373016,0.061581455171108246
D,2018,8,CSAO_CS2,Western_Pacific,379,0.07279135286808014,0.03457804024219513,0.10736939311027527
D,2018,8,CSAO_CS2,Ross,1225,0.08974944800138474,0.048384200781583786,0.13813364505767822
D,2018,8,CSAO_CS2,Amundsen_Bellingshausen,843,0.1270851492881775,0.043012361973524094,0.17009752988815308
A,2018,8,CryoTEMPO_CS2,Western_Weddell,466,0.09261495620012283,0.08380988240242004,0.17642483115196228
A,2018,8,CryoTEMPO_CS2,Eastern_Weddell,1436,0.0447385236620903,0.0518166683614254,0.0965551808476448
A,2018,8,CryoTEMPO_CS2,Indian,852,0.03247587010264397,0.031182168051600456,0.06365803629159927
A,2018,8,CryoTEMPO_CS2,Western_Pacific,379,0.07031728327274323,0.03824364393949509,0.10856092721223831
A,2018,8,CryoTEMPO_CS2,Ross,1225,0.05016300082206726,0.05338124930858612,0.10354425013065338
A,2018,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,843,0.08345506340265274,0.047547802329063416,0.13100285828113556
B,2018,8,CryoTEMPO_CS2,Western_Weddell,466,0.09261495620012283,0.07592460513114929,0.16853958368301392
B,2018,8,CryoTEMPO_CS2,Eastern_Weddell,1436,0.0447385236620903,0.04694148153066635,0.09168001264333725
B,2018,8,CryoTEMPO_CS2,Indian,852,0.03247587010264397,0.028248386457562447,0.060724254697561264
B,2018,8,CryoTEMPO_CS2,Western_Pacific,379,0.07031728327274323,0.034645479172468185,0.10496275126934052
B,2018,8,CryoTEMPO_CS2,Ross,1225,0.05016300082206726,0.04835885763168335,0.09852185100317001
B,2018,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,843,0.08345506340265274,0.04307425767183304,0.12652932107448578
C,2018,8,CryoTEMPO_CS2,Western_Weddell,466,0.09261495620012283,0.0837983563542366,0.17641331255435944
C,2018,8,CryoTEMPO_CS2,Eastern_Weddell,1436,0.0447385236620903,0.051800746470689774,0.09653927385807037
C,2018,8,CryoTEMPO_CS2,Indian,852,0.03247587010264397,0.031137466430664062,0.06361333280801773
C,2018,8,CryoTEMPO_CS2,Western_Pacific,379,0.07031728327274323,0.038169197738170624,0.10848648846149445
C,2018,8,CryoTEMPO_CS2,Ross,1225,0.05016300082206726,0.05340921878814697,0.10357222706079483
C,2018,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,843,0.08345506340265274,0.047479476779699326,0.13093453645706177
D,2018,8,CryoTEMPO_CS2,Western_Weddell,466,0.09261495620012283,0.0759141594171524,0.16852913796901703
D,2018,8,CryoTEMPO_CS2,Eastern_Weddell,1436,0.0447385236620903,0.046927060931921005,0.09166558086872101
D,2018,8,CryoTEMPO_CS2,Indian,852,0.03247587010264397,0.028207890689373016,0.06068376079201698
D,2018,8,CryoTEMPO_CS2,Western_Pacific,379,0.07031728327274323,0.03457804024219513,0.10489531606435776
D,2018,8,CryoTEMPO_CS2,Ross,1225,0.05016300082206726,0.048384200781583786,0.09854719787836075
D,2018,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,843,0.08345506340265274,0.043012361973524094,0.12646740674972534
A,2018,9,CCI_CS2,Western_Weddell,451,0.12029092013835907,0.06620469689369202,0.1864956170320511
A,2018,9,CCI_CS2,Eastern_Weddell,1403,0.06677228212356567,0.04436879605054855,0.11114107072353363
A,2018,9,CCI_CS2,Indian,1137,0.0443982295691967,0.02751602791249752,0.07191425561904907
A,2018,9,CCI_CS2,Western_Pacific,401,0.07620679587125778,0.032224785536527634,0.10843157768249512
A,2018,9,CCI_CS2,Ross,1121,0.0600036159157753,0.0442340187728405,0.1042376309633255
A,2018,9,CCI_CS2,Amundsen_Bellingshausen,896,0.10285086929798126,0.04445752128958702,0.1473083794116974
