case,year,month,sector,variable,spread,n_products
C,2013,10,Ross,hfi,0.050372250378131866,5
C,2013,10,Ross,hfr,0.04633183032274246,5
C,2013,10,Ross,hsc,0.00538128986954689,5
C,2013,10,Western_Pacific,hfi,0.0898812785744667,5
C,2013,10,Western_Pacific,hfr,0.0898812860250473,5
C,2013,10,Western_Pacific,hsc,0.003939781337976456,5
C,2013,10,Western_Weddell,hfi,0.12981253862380981,5
C,2013,10,Western_Weddell,hfr,0.12377898395061493,5
C,2013,10,Western_Weddell,hsc,0.008035913109779358,5
C,2014,5,Amundsen_Bellingshausen,hfi,0.028217732906341553,5
C,2014,5,Amundsen_Bellingshausen,hfr,0.03157736733555794,5
C,2014,5,Amundsen_Bellingshausen,hsc,0.005587171763181686,5
C,2014,5,Eastern_Weddell,hfi,0.04104144126176834,5
C,2014,5,Eastern_Weddell,hfr,0.043080344796180725,5
C,2014,5,Eastern_Weddell,hsc,0.006007391959428787,5
C,2014,5,Indian,hfi,0.03455395996570587,5
C,2014,5,Indian,hfr,0.034814514219760895,5
C,2014,5,Indian,hsc,0.0038283150643110275,5
C,2014,5,Ross,hfi,0.02668091654777527,5
C,2014,5,Ross,hfr,0.030091453343629837,5
C,2014,5,Ross,hsc,0.0056718140840530396,5
C,2014,5,Western_Pacific,hfi,0.032280124723911285,5
C,2014,5,Western_Pacific,hfr,0.035316430032253265,5
C,2014,5,Western_Pacific,hsc,0.005049435421824455,5
C,2014,5,Western_Weddell,hfi,0.08866605162620544,5
C,2014,5,Western_Weddell,hfr,0.09670688211917877,5
C,2014,5,Western_Weddell,hsc,0.013372138142585754,5
C,2014,6,Amundsen_Bellingshausen,hfi,0.04921461641788483,5
C,2014,6,Amundsen_Bellingshausen,hfr,0.04648954048752785,5
C,2014,6,Amundsen_Bellingshausen,hsc,0.006790421903133392,5
C,2014,6,Eastern_Weddell,hfi,0.04534139484167099,5
C,2014,6,Eastern_Weddell,hfr,0.04261239245533943,5
C,2014,6,Eastern_Weddell,hsc,0.006800204515457153,5
C,2014,6,Indian,hfi,0.024639494717121124,5
C,2014,6,Indian,hfr,0.02291141077876091,5
C,2014,6,Indian,hsc,0.00430607795715332,5
C,2014,6,Ross,hfi,0.043798260390758514,5
C,2014,6,Ross,hfr,0.041177958250045776,5
C,2014,6,Ross,hsc,0.006529323756694794,5
C,2014,6,Western_Pacific,hfi,0.03747539222240448,5
C,2014,6,Western_Pacific,hfr,0.03528008610010147,5
C,2014,6,Western_Pacific,hsc,0.005470301955938339,5
C,2014,6,Western_Weddell,hfi,0.08806934952735901,5
C,2014,6,Western_Weddell,hfr,0.08249383419752121,5
C,2014,6,Western_Weddell,hsc,0.013893231749534607,5
C,2014,7,Amundsen_Bellingshausen,hfi,0.04876231402158737,5
C,2014,7,Amundsen_Bellingshausen,hfr,0.04571348801255226,5
C,2014,7,Amundsen_Bellingshausen,hsc,0.007597129791975021,5
C,2014,7,Eastern_Weddell,hfi,0.06174582242965698,5
C,2014,7,Eastern_Weddell,hfr,0.058696869760751724,5
C,2014,7,Eastern_Weddell,hsc,0.007597483694553375,5
C,2014,7,Indian,hfi,0.026518166065216064,5
C,2014,7,Indian,hfr,0.024675756692886353,5
C,2014,7,Indian,hsc,0.004590949043631554,5
C,2014,7,Ross,hfi,0.04759421944618225,5
C,2014,7,Ross,hfr,0.044487908482551575,5
C,2014,7,Ross,hsc,0.007740389555692673,5
C,2014,7,Western_Pacific,hfi,0.0357244610786438,5
C,2014,7,Western_Pacific,hfr,0.03349795937538147,5
C,2014,7,Western_Pacific,hsc,0.005548037588596344,5
C,2014,7,Western_Weddell,hfi,0.08286267518997192,5
C,2014,7,Western_Weddell,hfr,0.07744494825601578,5
C,2014,7,Western_Weddell,hsc,0.013500101864337921,5
C,2014,8,Amundsen_Bellingshausen,hfi,0.05423770099878311,5
C,2014,8,Amundsen_Bellingshausen,hfr,0.05125361680984497,5
C,2014,8,Amundsen_Bellingshausen,hsc,0.007435869425535202,5
C,2014,8,Eastern_Weddell,hfi,0.06984889507293701,5
C,2014,8,Eastern_Weddell,hfr,0.06659624725580215,5
C,2014,8,Eastern_Weddell,hsc,0.008105050772428513,5
C,2014,8,Indian,hfi,0.030013419687747955,5
C,2014,8,Indian,hfr,0.02812858670949936,5
C,2014,8,Indian,hsc,0.004696672782301903,5
C,2014,8,Ross,hfi,0.05451306700706482,5
C,2014,8,Ross,hfr,0.05110287666320801,5
C,2014,8,Ross,hsc,0.008497599512338638,5
C,2014,8,Western_Pacific,hfi,0.03706929087638855,5
C,2014,8,Western_Pacific,hfr,0.036055922508239746,5
C,2014,8,Western_Pacific,hsc,0.005657032132148743,5
C,2014,8,Western_Weddell,hfi,0.07454067468643188,5
C,2014,8,Western_Weddell,hfr,0.06937748193740845,5
C,2014,8,Western_Weddell,hsc,0.012865796685218811,5
C,2014,9,Amundsen_Bellingshausen,hfi,0.05269654095172882,5
C,2014,9,Amundsen_Bellingshausen,hfr,0.045987650752067566,5
C,2014,9,Amundsen_Bellingshausen,hsc,0.008376941084861755,5
C,2014,9,Eastern_Weddell,hfi,0.07895372807979584,5
C,2014,9,Eastern_Weddell,hfr,0.07284393161535263,5
C,2014,9,Eastern_Weddell,hsc,0.0076289065182209015,5
C,2014,9,Indian,hfi,0.03125450760126114,5
C,2014,9,Indian,hfr,0.0274832621216774,5
C,2014,9,Indian,hsc,0.004708914086222649,5
C,2014,9,Ross,hfi,0.07338006049394608,5
C,2014,9,Ross,hfr,0.06724966317415237,5
C,2014,9,Ross,hsc,0.007654596120119095,5
C,2014,9,Western_Pacific,hfi,0.03875543177127838,5
C,2014,9,Western_Pacific,hfr,0.038755424320697784,5
C,2014,9,Western_Pacific,hsc,0.005381884053349495,5
C,2014,9,Western_Weddell,hfi,0.07402448356151581,5
C,2014,9,Western_Weddell,hfr,0.06496787816286087,5
C,2014,9,Western_Weddell,hsc,0.011308372020721436,5
C,2014,10,Amundsen_Bellingshausen,hfi,0.0746612623333931,5
C,2014,10,Amundsen_Bellingshausen,hfr,0.06976666301488876,5
C,2014,10,Amundsen_Bellingshausen,hsc,0.006518978625535965,5
C,2014,10,Eastern_Weddell,hfi,0.08948329836130142,5
C,2014,10,Eastern_Weddell,hfr,0.0853998214006424,5
C,2014,10,Eastern_Weddell,hsc,0.005438651889562607,5
C,2014,10,Indian,hfi,0.061603762209415436,5
C,2014,10,Indian,hfr,0.06160375941544771,5
C,2014,10,Indian,hsc,0.0036321859806776047,5
C,2014,10,Ross,hfi,0.06245707720518112,5
C,2014,10,Ross,hfr,0.05815884470939636,5
C,2014,10,Ross,hsc,0.005724698305130005,5
C,2014,10,Western_Pacific,hfi,0.06362830847501755,5
C,2014,10,Western_Pacific,hfr,0.06362832337617874,5
C,2014,10,Western_Pacific,hsc,0.0039949193596839905,5
C,2014,10,Western_Weddell,hfi,0.09086474776268005,5
C,2014,10,Western_Weddell,hfr,0.08470867574214935,5
C,2014,10,Western_Weddell,hsc,0.008199114352464676,5
C,2015,5,Amundsen_Bellingshausen,hfi,0.03632552921772003,5
C,2015,5,Amundsen_Bellingshausen,hfr,0.03984861075878143,5
C,2015,5,Amundsen_Bellingshausen,hsc,0.005858998745679855,5
C,2015,5,Eastern_Weddell,hfi,0.04273145645856857,5
C,2015,5,Eastern_Weddell,hfr,0.04628847539424896,5
C,2015,5,Eastern_Weddell,hsc,0.00591544434428215,5
C,2015,5,Indian,hfi,0.020799607038497925,5
C,2015,5,Indian,hfr,0.023081935942173004,5
C,2015,5,Indian,hsc,0.0037955865263938904,5
C,2015,5,Ross,hfi,0.03049226850271225,5
C,2015,5,Ross,hfr,0.033854104578495026,5
C,2015,5,Ross,hsc,0.005590837448835373,5
C,2015,5,Western_Pacific,hfi,0.03141786903142929,5
C,2015,5,Western_Pacific,hfr,0.02950447052717209,5
C,2015,5,Western_Pacific,hsc,0.004799250513315201,5
C,2015,5,Western_Weddell,hfi,0.08895736932754517,5
C,2015,5,Western_Weddell,hfr,0.09695738554000854,5
C,2015,5,Western_Weddell,hsc,0.013304241001605988,5
C,2015,6,Amundsen_Bellingshausen,hfi,0.04371827095746994,5
C,2015,6,Amundsen_Bellingshausen,hfr,0.041038163006305695,5
C,2015,6,Amundsen_Bellingshausen,hsc,0.006678368896245956,5
C,2015,6,Eastern_Weddell,hfi,0.049891598522663116,5
C,2015,6,Eastern_Weddell,hfr,0.04711688682436943,5
C,2015,6,Eastern_Weddell,hsc,0.006914086639881134,5
C,2015,6,Indian,hfi,0.025145694613456726,5
C,2015,6,Indian,hfr,0.023417044430971146,5
C,2015,6,Indian,hsc,0.004307497292757034,5
C,2015,6,Ross,hfi,0.051898419857025146,5
C,2015,6,Ross,hfr,0.04928523674607277,5
C,2015,6,Ross,hsc,0.0065115876495838165,5
C,2015,6,Western_Pacific,hfi,0.03378433734178543,5
C,2015,6,Western_Pacific,hfr,0.0281442329287529,5
C,2015,6,Western_Pacific,hsc,0.00564010813832283,5
C,2015,6,Western_Weddell,hfi,0.09261025488376617,5
C,2015,6,Western_Weddell,hfr,0.08706950396299362,5
C,2015,6,Western_Weddell,hsc,0.013806581497192383,5
C,2015,7,Amundsen_Bellingshausen,hfi,0.04573695361614227,5
C,2015,7,Amundsen_Bellingshausen,hfr,0.0427083745598793,5
C,2015,7,Amundsen_Bellingshausen,hsc,0.007546685636043549,5
C,2015,7,Eastern_Weddell,hfi,0.06775190681219101,5
C,2015,7,Eastern_Weddell,hfr,0.06469620019197464,5
C,2015,7,Eastern_Weddell,hsc,0.007614307105541229,5
C,2015,7,Indian,hfi,0.03155069053173065,5
C,2015,7,Indian,hfr,0.029642637819051743,5
C,2015,7,Indian,hsc,0.004754520952701569,5
C,2015,7,Ross,hfi,0.0510837659239769,5
C,2015,7,Ross,hfr,0.04795452207326889,5
C,2015,7,Ross,hsc,0.007797539234161377,5
C,2015,7,Western_Pacific,hfi,0.028411105275154114,5
C,2015,7,Western_Pacific,hfr,0.023808971047401428,5
C,2015,7,Western_Pacific,hsc,0.005599573254585266,5
C,2015,7,Western_Weddell,hfi,0.08758831024169922,5
C,2015,7,Western_Weddell,hfr,0.08224974572658539,5
C,2015,7,Western_Weddell,hsc,0.013302750885486603,5
C,2015,8,Amundsen_Bellingshausen,hfi,0.05934461951255798,5
C,2015,8,Amundsen_Bellingshausen,hfr,0.05642738938331604,5
C,2015,8,Amundsen_Bellingshausen,hsc,0.007269170135259628,5
C,2015,8,Eastern_Weddell,hfi,0.07646439969539642,5
C,2015,8,Eastern_Weddell,hfr,0.0732102021574974,5
C,2015,8,Eastern_Weddell,hsc,0.008108917623758316,5
C,2015,8,Indian,hfi,0.038589462637901306,5
C,2015,8,Indian,hfr,0.036610350012779236,5
C,2015,8,Indian,hsc,0.004931647330522537,5
C,2015,8,Ross,hfi,0.04460886865854263,5
C,2015,8,Ross,hfr,0.04121846705675125,5
C,2015,8,Ross,hsc,0.008448269218206406,5
C,2015,8,Western_Pacific,hfi,0.050568871200084686,5
C,2015,8,Western_Pacific,hfr,0.05056887865066528,5
C,2015,8,Western_Pacific,hsc,0.005671337246894836,5
C,2015,8,Western_Weddell,hfi,0.09728676080703735,5
C,2015,8,Western_Weddell,hfr,0.09207600355148315,5
C,2015,8,Western_Weddell,hsc,0.012984246015548706,5
C,2015,9,Amundsen_Bellingshausen,hfi,0.06064444035291672,5
C,2015,9,Amundsen_Bellingshausen,hfr,0.054393187165260315,5
C,2015,9,Amundsen_Bellingshausen,hsc,0.007805529981851578,5
C,2015,9,Eastern_Weddell,hfi,0.07604588568210602,5
C,2015,9,Eastern_Weddell,hfr,0.06975704431533813,5
C,2015,9,Eastern_Weddell,hsc,0.007852457463741302,5
C,2015,9,Indian,hfi,0.04643196985125542,5
C,2015,9,Indian,hfr,0.04643196985125542,5
C,2015,9,Indian,hsc,0.004860628396272659,5
C,2015,9,Ross,hfi,0.044434405863285065,5
C,2015,9,Ross,hfr,0.038237206637859344,5
C,2015,9,Ross,hsc,0.007738020271062851,5
C,2015,9,Western_Pacific,hfi,0.047168925404548645,5
C,2015,9,Western_Pacific,hfr,0.04716891795396805,5
C,2015,9,Western_Pacific,hsc,0.005233341827988625,5
C,2015,9,Western_Weddell,hfi,0.08711333572864532,5
C,2015,9,Western_Weddell,hfr,0.07795558124780655,5
C,2015,9,Western_Weddell,hsc,0.011434681713581085,5
C,2015,10,Amundsen_Bellingshausen,hfi,0.048214688897132874,5
C,2015,10,Amundsen_Bellingshausen,hfr,0.04347819834947586,5
C,2015,10,Amundsen_Bellingshausen,hsc,0.006308387964963913,5
C,2015,10,Eastern_Weddell,hfi,0.0712861493229866,5
C,2015,10,Eastern_Weddell,hfr,0.06721201911568642,5
C,2015,10,Eastern_Weddell,hsc,0.005426220595836639,5
C,2015,10,Indian,hfi,0.03597267344594002,5
C,2015,10,Indian,hfr,0.035972679033875465,5
C,2015,10,Indian,hsc,0.0035586394369602203,5
C,2015,10,Ross,hfi,0.041768886148929596,5
C,2015,10,Ross,hfr,0.0376863107085228,5
C,2015,10,Ross,hsc,0.005437485873699188,5
C,2015,10,Western_Pacific,hfi,0.04605948179960251,5
C,2015,10,Western_Pacific,hfr,0.04605948552489281,5
C,2015,10,Western_Pacific,hsc,0.003976698964834213,5
C,2015,10,Western_Weddell,hfi,0.09349597990512848,5
C,2015,10,Western_Weddell,hfr,0.08737051486968994,5
C,2015,10,Western_Weddell,hsc,0.008158348500728607,5
C,2016,5,Amundsen_Bellingshausen,hfi,0.02249886840581894,5
C,2016,5,Amundsen_Bellingshausen,hfr,0.025062255561351776,5
C,2016,5,Amundsen_Bellingshausen,hsc,0.006039753556251526,5
C,2016,5,Eastern_Weddell,hfi,0.02856115996837616,5
C,2016,5,Eastern_Weddell,hfr,0.032412994652986526,5
C,2016,5,Eastern_Weddell,hsc,0.006405707448720932,5
C,2016,5,Indian,hfi,0.02226649969816208,5
C,2016,5,Indian,hfr,0.024562310427427292,5
C,2016,5,Indian,hsc,0.0038179997354745865,5
C,2016,5,Ross,hfi,0.027205057442188263,5
C,2016,5,Ross,hfr,0.02557583525776863,5
C,2016,5,Ross,hsc,0.0057230666279792786,5
C,2016,5,Western_Pacific,hfi,0.019185468554496765,5
C,2016,5,Western_Pacific,hfr,0.017869509756565094,5
C,2016,5,Western_Pacific,hsc,0.004884153604507446,5
C,2016,5,Western_Weddell,hfi,0.061262354254722595,5
C,2016,5,Western_Weddell,hfr,0.06914862245321274,5
C,2016,5,Western_Weddell,hsc,0.013115078210830688,5
C,2016,6,Amundsen_Bellingshausen,hfi,0.06477873027324677,5
C,2016,6,Amundsen_Bellingshausen,hfr,0.06192069500684738,5
C,2016,6,Amundsen_Bellingshausen,hsc,0.007121723145246506,5
C,2016,6,Eastern_Weddell,hfi,0.04058738797903061,5
C,2016,6,Eastern_Weddell,hfr,0.03773534670472145,5
C,2016,6,Eastern_Weddell,hsc,0.00710679218173027,5
C,2016,6,Indian,hfi,0.02516898512840271,5
C,2016,6,Indian,hfr,0.02345232665538788,5
C,2016,6,Indian,hsc,0.004277622327208519,5
C,2016,6,Ross,hfi,0.046318478882312775,5
C,2016,6,Ross,hfr,0.04003468528389931,5
C,2016,6,Ross,hsc,0.006544280797243118,5
C,2016,6,Western_Pacific,hfi,0.03141709417104721,5
C,2016,6,Western_Pacific,hfr,0.029171712696552277,5
C,2016,6,Western_Pacific,hsc,0.005517348647117615,5
C,2016,6,Western_Weddell,hfi,0.06939877569675446,5
C,2016,6,Western_Weddell,hfr,0.06384430825710297,5
C,2016,6,Western_Weddell,hsc,0.013840824365615845,5
C,2016,7,Amundsen_Bellingshausen,hfi,0.04585374891757965,5
C,2016,7,Amundsen_Bellingshausen,hfr,0.042609475553035736,5
C,2016,7,Amundsen_Bellingshausen,hsc,0.008084133267402649,5
C,2016,7,Eastern_Weddell,hfi,0.054248325526714325,5
C,2016,7,Eastern_Weddell,hfr,0.05119273066520691,5
C,2016,7,Eastern_Weddell,hsc,0.007614012807607651,5
C,2016,7,Indian,hfi,0.027776546776294708,5
C,2016,7,Indian,hfr,0.025837764143943787,5
C,2016,7,Indian,hsc,0.004831131547689438,5
C,2016,7,Ross,hfi,0.039205096662044525,5
C,2016,7,Ross,hfr,0.036090265959501266,5
C,2016,7,Ross,hsc,0.007761605083942413,5
C,2016,7,Western_Pacific,hfi,0.03271609544754028,5
C,2016,7,Western_Pacific,hfr,0.030452601611614227,5
C,2016,7,Western_Pacific,hsc,0.005640257149934769,5
C,2016,7,Western_Weddell,hfi,0.07164905965328217,5
C,2016,7,Western_Weddell,hfr,0.06622906774282455,5
C,2016,7,Western_Weddell,hsc,0.013505637645721436,5
C,2016,8,Amundsen_Bellingshausen,hfi,0.0547129362821579,5
C,2016,8,Amundsen_Bellingshausen,hfr,0.05151110142469406,5
C,2016,8,Amundsen_Bellingshausen,hsc,0.007978416979312897,5
C,2016,8,Eastern_Weddell,hfi,0.05665820837020874,5
C,2016,8,Eastern_Weddell,hfr,0.053425684571266174,5
C,2016,8,Eastern_Weddell,hsc,0.008054908365011215,5
C,2016,8,Indian,hfi,0.02277381718158722,5
C,2016,8,Indian,hfr,0.02146865427494049,5
C,2016,8,Indian,hsc,0.004899021238088608,5
C,2016,8,Ross,hfi,0.05185989290475845,5
C,2016,8,Ross,hfr,0.04849034920334816,5
C,2016,8,Ross,hsc,0.008396338671445847,5
C,2016,8,Western_Pacific,hfi,0.032409921288490295,5
C,2016,8,Western_Pacific,hfr,0.030077777802944183,5
C,2016,8,Western_Pacific,hsc,0.005811367183923721,5
C,2016,8,Western_Weddell,hfi,0.06723248958587646,5
C,2016,8,Western_Weddell,hfr,0.06213582307100296,5
C,2016,8,Western_Weddell,hsc,0.012699998915195465,5
C,2016,9,Amundsen_Bellingshausen,hfi,0.05908459424972534,5
C,2016,9,Amundsen_Bellingshausen,hfr,0.05242972820997238,5
C,2016,9,Amundsen_Bellingshausen,hsc,0.008309457451105118,5
C,2016,9,Eastern_Weddell,hfi,0.07077556848526001,5
C,2016,9,Eastern_Weddell,hfr,0.06469369679689407,5
C,2016,9,Eastern_Weddell,hsc,0.007594030350446701,5
C,2016,9,Indian,hfi,0.03482478857040405,5
C,2016,9,Indian,hfr,0.034699564799666405,5
C,2016,9,Indian,hsc,0.004915313795208931,5
C,2016,9,Ross,hfi,0.04990658164024353,5
C,2016,9,Ross,hfr,0.04373309016227722,5
C,2016,9,Ross,hsc,0.0077084265649318695,5
C,2016,9,Western_Pacific,hfi,0.049921222031116486,5
C,2016,9,Western_Pacific,hfr,0.04992121458053589,5
C,2016,9,Western_Pacific,hsc,0.005268927663564682,5
C,2016,9,Western_Weddell,hfi,0.08135625720024109,5
C,2016,9,Western_Weddell,hfr,0.07229403406381607,5
C,2016,9,Western_Weddell,hsc,0.011315368115901947,5
C,2016,10,Amundsen_Bellingshausen,hfi,0.04572966694831848,5
C,2016,10,Amundsen_Bellingshausen,hfr,0.04371539503335953,5
C,2016,10,Amundsen_Bellingshausen,hsc,0.006424926221370697,5
C,2016,10,Eastern_Weddell,hfi,0.07866513729095459,5
C,2016,10,Eastern_Weddell,hfr,0.0786651223897934,5
C,2016,10,Eastern_Weddell,hsc,0.00512632355093956,5
C,2016,10,Indian,hfi,0.042789753526449203,5
C,2016,10,Indian,hfr,0.04278975911438465,5
C,2016,10,Indian,hsc,0.0037504490464925766,5
C,2016,10,Ross,hfi,0.045072637498378754,5
C,2016,10,Ross,hfr,0.0409168116748333,5
C,2016,10,Ross,hsc,0.005535047501325607,5
C,2016,10,Western_Pacific,hfi,0.049775607883930206,5
C,2016,10,Western_Pacific,hfr,0.0497756227850914,5
C,2016,10,Western_Pacific,hsc,0.0039062052965164185,5
C,2016,10,Western_Weddell,hfi,0.08476041257381439,5
C,2016,10,Western_Weddell,hfr,0.080840352922678,5
C,2016,10,Western_Weddell,hsc,0.007787737995386124,5
C,2017,5,Amundsen_Bellingshausen,hfi,0.026399753987789154,5
C,2017,5,Amundsen_Bellingshausen,hfr,0.023940391838550568,5
C,2017,5,Amundsen_Bellingshausen,hsc,0.00616864487528801,5
C,2017,5,Eastern_Weddell,hfi,0.046433039009571075,5
C,2017,5,Eastern_Weddell,hfr,0.04390667378902435,5
C,2017,5,Eastern_Weddell,hsc,0.006336711347103119,5
C,2017,5,Indian,hfi,0.0292392298579216,5
C,2017,5,Indian,hfr,0.028578605502843857,5
C,2017,5,Indian,hsc,0.003868451341986656,5
C,2017,5,Ross,hfi,0.024699099361896515,5
C,2017,5,Ross,hfr,0.022392820566892624,5
C,2017,5,Ross,hsc,0.00578467920422554,5
C,2017,5,Western_Pacific,hfi,0.015401214361190796,5
C,2017,5,Western_Pacific,hfr,0.01335829496383667,5
C,2017,5,Western_Pacific,hsc,0.0051241181790828705,5
C,2017,5,Western_Weddell,hfi,0.05164438486099243,5
C,2017,5,Western_Weddell,hfr,0.05101478099822998,5
C,2017,5,Western_Weddell,hsc,0.013343006372451782,5
C,2017,6,Amundsen_Bellingshausen,hfi,0.03349471092224121,5
C,2017,6,Amundsen_Bellingshausen,hfr,0.026223227381706238,5
C,2017,6,Amundsen_Bellingshausen,hsc,0.007271479815244675,5
C,2017,6,Eastern_Weddell,hfi,0.047956980764865875,5
C,2017,6,Eastern_Weddell,hfr,0.04502999410033226,5
C,2017,6,Eastern_Weddell,hsc,0.007293578237295151,5
C,2017,6,Indian,hfi,0.021206088364124298,5
C,2017,6,Indian,hfr,0.019373010843992233,5
C,2017,6,Indian,hsc,0.0044097378849983215,5
C,2017,6,Ross,hfi,0.038892962038517,5
C,2017,6,Ross,hfr,0.035487618297338486,5
C,2017,6,Ross,hsc,0.006432835012674332,5
C,2017,6,Western_Pacific,hfi,0.02529575675725937,5
C,2017,6,Western_Pacific,hfr,0.019887849688529968,5
C,2017,6,Western_Pacific,hsc,0.005407907068729401,5
C,2017,6,Western_Weddell,hfi,0.05964192748069763,5
C,2017,6,Western_Weddell,hfr,0.05409470945596695,5
C,2017,6,Western_Weddell,hsc,0.013822689652442932,5
C,2017,7,Amundsen_Bellingshausen,hfi,0.04618661105632782,5
C,2017,7,Amundsen_Bellingshausen,hfr,0.03820255398750305,5
C,2017,7,Amundsen_Bellingshausen,hsc,0.007984057068824768,5
C,2017,7,Eastern_Weddell,hfi,0.04629363864660263,5
C,2017,7,Eastern_Weddell,hfr,0.04322625324130058,5
C,2017,7,Eastern_Weddell,hsc,0.007643397897481918,5
C,2017,7,Indian,hfi,0.028297945857048035,5
C,2017,7,Indian,hfr,0.026372849941253662,5
C,2017,7,Indian,hsc,0.004797007888555527,5
C,2017,7,Ross,hfi,0.03955564647912979,5
C,2017,7,Ross,hfr,0.03645941987633705,5
C,2017,7,Ross,hsc,0.007715292274951935,5
C,2017,7,Western_Pacific,hfi,0.02512069046497345,5
C,2017,7,Western_Pacific,hfr,0.020769521594047546,5
C,2017,7,Western_Pacific,hsc,0.005648419260978699,5
C,2017,7,Western_Weddell,hfi,0.07486818730831146,5
C,2017,7,Western_Weddell,hfr,0.0694236159324646,5
C,2017,7,Western_Weddell,hsc,0.01356697827577591,5
C,2017,8,Amundsen_Bellingshausen,hfi,0.05368517339229584,5
C,2017,8,Amundsen_Bellingshausen,hfr,0.05066801607608795,5
C,2017,8,Amundsen_Bellingshausen,hsc,0.007518265396356583,5
C,2017,8,Eastern_Weddell,hfi,0.053481295704841614,5
C,2017,8,Eastern_Weddell,hfr,0.050231821835041046,5
C,2017,8,Eastern_Weddell,hsc,0.008097097277641296,5
C,2017,8,Indian,hfi,0.04417213052511215,5
C,2017,8,Indian,hfr,0.044172126799821854,5
C,2017,8,Indian,hsc,0.004882579669356346,5
C,2017,8,Ross,hfi,0.04150746762752533,5
C,2017,8,Ross,hfr,0.038210418075323105,5
C,2017,8,Ross,hsc,0.008215654641389847,5
C,2017,8,Western_Pacific,hfi,0.04841587692499161,5
C,2017,8,Western_Pacific,hfr,0.04841587319970131,5
C,2017,8,Western_Pacific,hsc,0.005451761186122894,5
C,2017,8,Western_Weddell,hfi,0.08337496221065521,5
C,2017,8,Western_Weddell,hfr,0.07820631563663483,5
C,2017,8,Western_Weddell,hsc,0.012879408895969391,5
C,2017,9,Amundsen_Bellingshausen,hfi,0.06980040669441223,5
C,2017,9,Amundsen_Bellingshausen,hfr,0.06360982358455658,5
C,2017,9,Amundsen_Bellingshausen,hsc,0.007729779928922653,5
C,2017,9,Eastern_Weddell,hfi,0.06445278227329254,5
C,2017,9,Eastern_Weddell,hfr,0.058203842490911484,5
C,2017,9,Eastern_Weddell,hsc,0.007802620530128479,5
C,2017,9,Indian,hfi,0.046005651354789734,5
C,2017,9,Indian,hfr,0.046005645766854286,5
C,2017,9,Indian,hsc,0.004881199449300766,5
C,2017,9,Ross,hfi,0.043607138097286224,5
C,2017,9,Ross,hfr,0.037439920008182526,5
C,2017,9,Ross,hsc,0.007700610905885696,5
C,2017,9,Western_Pacific,hfi,0.07235481590032578,5
C,2017,9,Western_Pacific,hfr,0.07235482335090637,5
C,2017,9,Western_Pacific,hsc,0.005308235064148903,5
C,2017,9,Western_Weddell,hfi,0.08588145673274994,5
C,2017,9,Western_Weddell,hfr,0.07685873657464981,5
C,2017,9,Western_Weddell,hsc,0.011266067624092102,5
C,2017,10,Amundsen_Bellingshausen,hfi,0.08743361383676529,5
C,2017,10,Amundsen_Bellingshausen,hfr,0.08743361849337816,5
C,2017,10,Amundsen_Bellingshausen,hsc,0.006183024495840073,5
C,2017,10,Eastern_Weddell,hfi,0.05700910836458206,5
C,2017,10,Eastern_Weddell,hfr,0.05700911022722721,5
C,2017,10,Eastern_Weddell,hsc,0.005336944013834,5
C,2017,10,Indian,hfi,0.05521297827363014,5
C,2017,10,Indian,hfr,0.05521297897212207,5
C,2017,10,Indian,hsc,0.003626057878136635,5
C,2017,10,Ross,hfi,0.051601313054561615,5
C,2017,10,Ross,hfr,0.05160130560398102,5
C,2017,10,Ross,hsc,0.005386151373386383,5
C,2017,10,Western_Pacific,hfi,0.08144164830446243,5
C,2017,10,Western_Pacific,hfr,0.08144164457917213,5
C,2017,10,Western_Pacific,hsc,0.003829037770628929,5
C,2017,10,Western_Weddell,hfi,0.09030064940452576,5
C,2017,10,Western_Weddell,hfr,0.08432582765817642,5
C,2017,10,Western_Weddell,hsc,0.00795770063996315,5
C,2018,5,Amundsen_Bellingshausen,hfi,0.03716258704662323,5
C,2018,5,Amundsen_Bellingshausen,hfr,0.04066145047545433,5
C,2018,5,Amundsen_Bellingshausen,hsc,0.005818713456392288,5
C,2018,5,Eastern_Weddell,hfi,0.023767493665218353,5
C,2018,5,Eastern_Weddell,hfr,0.02433876320719719,5
C,2018,5,Eastern_Weddell,hsc,0.006890326738357544,5
C,2018,5,Indian,hfi,0.019927747547626495,5
C,2018,5,Indian,hfr,0.020417015999555588,5
C,2018,5,Indian,hsc,0.0038741230964660645,5
C,2018,5,Ross,hfi,0.039695367217063904,5
C,2018,5,Ross,hfr,0.03739155828952789,5
C,2018,5,Ross,hsc,0.005778472870588303,5
C,2018,5,Western_Pacific,hfi,0.012860290706157684,5
C,2018,5,Western_Pacific,hfr,0.009196914732456207,5
C,2018,5,Western_Pacific,hsc,0.004656191915273666,5
C,2018,5,Western_Weddell,hfi,0.0872940868139267,5
C,2018,5,Western_Weddell,hfr,0.09555634111166,5
C,2018,5,Western_Weddell,hsc,0.013740375638008118,5
C,2018,6,Amundsen_Bellingshausen,hfi,0.047502391040325165,5
C,2018,6,Amundsen_Bellingshausen,hfr,0.044802576303482056,5
C,2018,6,Amundsen_Bellingshausen,hsc,0.0067274309694767,5
C,2018,6,Eastern_Weddell,hfi,0.034071147441864014,5
C,2018,6,Eastern_Weddell,hfr,0.030095476657152176,5
C,2018,6,Eastern_Weddell,hsc,0.007655806839466095,5
